course_url,course_name,learning_product_type,course_provided_by,course_rating,course_rated_by,enrolled_student_count,course_difficulty,skills,description,percentage_of_new_career_starts,percentage_of_pay_increase_or_promotion,estimated_time_to_complete,instructors,platform
https://www.udemy.com/use-circle-of-5ths-to-play-a-song-in-12-keys-in-12-days/,Piano - Circle of 5ths to Play A Song in 12 Keys in 12 Days,Course,Udemy,,16.0,2415.0,All Levels,,,0.0,0.0,2.5 hours,,Udemy
https://www.udemy.com/essential-theory-and-technique-for-guitar/,Essential Theory and Technique for Guitar,Course,Udemy,,34.0,2285.0,Beginner Level,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/playing-piano-for-complete-beginners/,Piano for Complete Beginners: Learn your first song today!,Course,Udemy,,10.0,1268.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/master-class-piano-techniques-tips-to-ez-coordinate-2-hands/,Master Class Piano Techniques: Tips To EZ Coordinate 2 Hands,Course,Udemy,,3.0,2026.0,Intermediate Level,,,0.0,0.0,2.5 hours,,Udemy
https://www.udemy.com/learn-piano-11-play-piano-techniques-master-class-1-to10/,Master Class # 11:  Play Piano Techniques Learn Piano 1 to10,Course,Udemy,,10.0,2164.0,All Levels,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/how-to-find-scales-and-major-minor-chords-on-piano/,Learn all Piano Chords in all Piano Scales with logic,Course,Udemy,,2.0,969.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/learn-to-play-the-piano-from-scratch/,Learn to play the piano or keyboard from scratch,Course,Udemy,,11.0,1987.0,Beginner Level,,,0.0,0.0,14.0 hours,,Udemy
https://www.udemy.com/5-exotic-guitar-scales-and-how-to-use-them-effectively/,5 Exotic Guitar Scales and How to Use Them Effectively,Course,Udemy,,101.0,1319.0,Intermediate Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/learn-4-chords-and-play-thousands-of-songs/,Learn 4 Chords and Play Thousands of Songs!,Course,Udemy,,177.0,4560.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/10-hand-coordination-transfer-chord-ballad-9-he-is-lord/,#10 Hand Coordination - Transfer Chord Ballad 9 - C & Bb Key,Course,Udemy,,1.0,1593.0,Intermediate Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/acoustic-fingerstyle-guitar/,Acoustic Fingerstyle Guitar Course: Beginner to Advanced,Course,Udemy,,55.0,6565.0,All Levels,,,0.0,0.0,4.0 hours,,Udemy
https://www.udemy.com/total-fretboard-mastery/,Guitar Chord Mastery!Turn Your Brain Into A Chord Encyclopia,Course,Udemy,,173.0,4133.0,Intermediate Level,,,0.0,0.0,28.5 hours,,Udemy
https://www.udemy.com/play-piano-1-improvise-2-5-power-chords-on-popular-songs/,Play Piano 1 Master Class Intro:  Standards 2-5 Power Chords,Course,Udemy,,14.0,1541.0,All Levels,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/best-beginner-guitar-lessons-by-sam-lyons-udemy/,Best Beginner Guitar Lessons by Sam Lyons,Course,Udemy,,20.0,14560.0,All Levels,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/contemporary-piano/,A new approach to piano and playing songs for beginners,Course,Udemy,,72.0,7140.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/zero-to-guitar-fingerpicking/,Learn Guitar: Zero to Guitar Fingerpicking in 30 days,Course,Udemy,,26.0,1495.0,Beginner Level,,,0.0,0.0,2.5 hours,,Udemy
https://www.udemy.com/how-to-play-contemporary-piano/,How to play Contemporary Piano,Course,Udemy,,35.0,1200.0,All Levels,,,0.0,0.0,0.6 hours,,Udemy
https://www.udemy.com/piano-skills-improve-your-piano-technique/,Piano Technique Exercises Vol.1,Course,Udemy,,4.0,1674.0,All Levels,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/instant-harmonica-learning-the-basic-12-bar-blues-bassline/,Instant Harmonica - Learning the Basic 12 Bar Blues Bassline,Course,Udemy,,6.0,54.0,All Levels,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/learn-piano-technique-5-piano-runs-in-2-beats-in-eb-key/,#5  Piano Hand Coordination:  Piano Runs in 2 Beats Eb Key,Course,Udemy,,3.0,940.0,Intermediate Level,,,0.0,0.0,0.6166666666666667 hours,,Udemy
https://www.udemy.com/modern-country-guitar/,Modern Country Guitar: Technique Booster,Course,Udemy,,16.0,1152.0,Intermediate Level,,,0.0,0.0,2.5 hours,,Udemy
https://www.udemy.com/blues-guitar-lessons-for-beginners-chords-rhythm-and-lead/,"Blues Guitar Lessons for Beginners: Chords, Rhythm and Lead",Course,Udemy,,19.0,2558.0,Beginner Level,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/learn-piano-technique-4-piano-run-in-2-beats-in-c-key-song/,#4 Piano Hand Coordination: Fun Piano Runs in 2 Beats C Key,Course,Udemy,,3.0,850.0,Intermediate Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/3-step-formula-for-playing-guitar-by-ear/,3 step formula for playing guitar by ear,Course,Udemy,,54.0,3937.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/learnpianotoday/,"How to play 'Electric Guitar"",https://www.udemy.com/electric-guitar-beginners-method/,true,50,1105,5,20,Beginner Level,2 hours,2016-12-29T00:24:06Z
42038,Learn Piano Today: How to Play Piano Course in Quick Lessons""",Course,Udemy,,68.0,6271.0,All Levels,,,0.0,0.0,5.0 hours,,Udemy
https://www.udemy.com/play-piano-by-ear-today-supercourse/,Play Piano by Ear Today! SuperCourse,Course,Udemy,,21.0,4557.0,All Levels,,,0.0,0.0,5.5 hours,,Udemy
https://www.udemy.com/the-complete-guide-to-how-to-read-write-music/,Learn to Read & Write Music to play Piano & more instruments,Course,Udemy,,38.0,5292.0,All Levels,,,0.0,0.0,10.5 hours,,Udemy
https://www.udemy.com/the-complete-piano-course/,The Complete Piano Course - Master The Piano,Course,Udemy,,276.0,4982.0,All Levels,,,0.0,0.0,23.0 hours,,Udemy
https://www.udemy.com/play-by-ear/,Learn to play your favorite guitar songs by ear,Course,Udemy,,11.0,4733.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/pianoforsingersongwriters/,Piano for Singer/Songwriters | Write Songs and Perform Live!,Course,Udemy,,175.0,3371.0,Beginner Level,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/beginner-ukulele/,Fun Beginner Ukulele Course,Course,Udemy,,41.0,1409.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/learn-guitar-in-21-days/,Learn Guitar in 21 Days,Course,Udemy,,192.0,26504.0,Beginner Level,,,0.0,0.0,2.5 hours,,Udemy
https://www.udemy.com/fun-ukulele-strumming-course/,Fun Ukulele Strumming Course,Course,Udemy,,10.0,3141.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/the-professional-bass-masterclass/,The Professional Bass Masterclass,Course,Udemy,,136.0,1449.0,All Levels,,,0.0,0.0,7.0 hours,,Udemy
https://www.udemy.com/allmanbrothersguitar/,The Allman Brothers Guitar Roots And Techniques,Course,Udemy,,29.0,2692.0,Intermediate Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/blues-guitar/,Blues Guitar Fundamentals,Course,Udemy,,107.0,3312.0,Intermediate Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/piano-hand-coordination-6-play-open-10th-ballad-to-94-song/,#6 Piano Hand Coordination: Play Open 10 Ballad to 9/4 Song,Course,Udemy,,3.0,2015.0,Intermediate Level,,,0.0,0.0,0.7333333333333333 hours,,Udemy
https://www.udemy.com/learn-piano-hand-coordination-7-piano-runs-in-3-beats-94/,#7 Piano Hand Coordination: Play Piano Runs in 3 Beats 9/4,Course,Udemy,,2.0,2015.0,Intermediate Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/beginner-level-popular-piano-program-month-1/,Beginner Level Popular Piano Program - Month 1,Course,Udemy,,2.0,7.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/piano-lessons-for-the-rb-fan/,Piano Lessons for the R&B Fan,Course,Udemy,,2.0,228.0,All Levels,,,0.0,0.0,8.0 hours,,Udemy
https://www.udemy.com/guitar-lessons-ragtime-blues-blind-blake/,Guitar Lessons - Blind Blake - King Of Ragtime Blues Guitar,Course,Udemy,,5.0,65.0,Expert Level,,,0.0,0.0,4.0 hours,,Udemy
https://www.udemy.com/learning-the-darbuka-dounbek-drum/,Darbuka Drumming: Learn how to play the Darbuka Dounbek,Course,Udemy,,45.0,1094.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/awesome-lead-guitar/,Awesome Lead Guitar 1,Course,Udemy,,6.0,60.0,Beginner Level,,,0.0,0.0,4.5 hours,,Udemy
https://www.udemy.com/the-art-of-piano-improvisation/,The art of piano improvisation,Course,Udemy,,4.0,83.0,All Levels,,,0.0,0.0,0.6666666666666666 hours,,Udemy
https://www.udemy.com/build-a-djembe/,How To Build A Professional Djembe: Create Music Beauty &Biz,Course,Udemy,,2.0,122.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/advanced-euphonium/,Advanced Euphonium Studies - Learn to Master the Euphonium!​,Course,Udemy,,7.0,106.0,All Levels,,,0.0,0.0,6.0 hours,,Udemy
https://www.udemy.com/didgeridoo-intermediate/,Didgeridoo - from zero to HERO! Part Two. Intermediate.,Course,Udemy,,2.0,55.0,Intermediate Level,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/fingerstyleguitar-jacques-stotzem-advanced/,Fingerstyle Guitar by Jacques Stotzem - Advanced Level,Course,Udemy,,4.0,77.0,All Levels,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/trumpet-pro-series/,Trumpet Pro Series - You're going to love practicing Trumpet,Course,Udemy,,1.0,92.0,All Levels,,,0.0,0.0,6.0 hours,,Udemy
https://www.udemy.com/secrets-of-analog-synths/,A Guide to Analog Synths: For the modern EDM enthusiast.,Course,Udemy,,4.0,29.0,All Levels,,,0.0,0.0,3.5 hours,,Udemy
https://www.udemy.com/finger-picking-blues-guitar/,Acoustic Blues Guitar Lessons,Course,Udemy,,109.0,8217.0,Intermediate Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/learn-metal-guitar-techniques/,Accelerate Your Guitar Learning With Metal Techniques,Course,Udemy,,25.0,1305.0,All Levels,,,0.0,0.0,6.5 hours,,Udemy
https://www.udemy.com/step-by-step-keharwa-theka-tabla-course-3-bonus-fillers/,Beginner Step by Step Keharwa Theka Tabla Course,Course,Udemy,,26.0,916.0,Beginner Level,,,0.0,0.0,0.6666666666666666 hours,,Udemy
https://www.udemy.com/just-chords-piano/,Just chords Piano: Learn to Play Piano Quickly - No Music,Course,Udemy,,15.0,2357.0,Beginner Level,,,0.0,0.0,5.0 hours,,Udemy
https://www.udemy.com/play-ukulele/,Play Ukulele Now,Course,Udemy,,88.0,1951.0,All Levels,,,0.0,0.0,5.0 hours,,Udemy
https://www.udemy.com/jim-bruce-blues-guitar-lessons-36-pack/,Acoustic Blues Guitar Lessons,Course,Udemy,,136.0,1284.0,Intermediate Level,,,0.0,0.0,12.5 hours,,Udemy
https://www.udemy.com/learn-piano-scales-1-whole-tone-scales-whole-tone-runs/,Piano Runs & Fills #1: Play Dreamy Whole Tone Scale Runs,Course,Udemy,,10.0,769.0,All Levels,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/easy-piano-today-play-festive-favorites-christmas-party-hits/,Play Piano Today - Easy Festive Favorites & Piano Party Hits,Course,Udemy,,6.0,3122.0,All Levels,,,0.0,0.0,4.0 hours,,Udemy
https://www.udemy.com/the-8020-beginner-guitar-course/,The 80/20 Beginner Guitar Course,Course,Udemy,,27.0,1269.0,Beginner Level,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/drums-for-beginner/,Drums for Beginners,Course,Udemy,,4.0,1618.0,Beginner Level,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/digital-pianist-course-learn-piano-keyboard-fast-easy/,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,Course,Udemy,,7.0,89.0,Beginner Level,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/play-and-sing/,Learn to play guitar and sing at the same time,Course,Udemy,,9.0,66.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/introduction-to-ukulele/,Introduction to Ukulele 1,Course,Udemy,,25.0,630.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/learn-flute-fast/,Learn Flute FAST!,Course,Udemy,,33.0,249.0,Beginner Level,,,0.0,0.0,4.0 hours,,Udemy
https://www.udemy.com/guitar-lessons-soloing-with-arpeggios-essential-guide/,Guitar Lessons - Soloing With Arpeggios - Essential Guide ,Course,Udemy,,11.0,198.0,Intermediate Level,,,0.0,0.0,5.0 hours,,Udemy
https://www.udemy.com/piano-with-willie-blues-n-boogie-vol-3/,Piano With Willie: Blues n' Boogie Vol. 3,Course,Udemy,,4.0,84.0,Intermediate Level,,,0.0,0.0,2.5 hours,,Udemy
https://www.udemy.com/instant-harmonica-play-the-kesh-part-1-easy-and-fun/,Instant Harmonica - play The Kesh (pt 1) it's easy and fun!,Course,Udemy,,5.0,58.0,All Levels,,,0.0,0.0,0.5833333333333334 hours,,Udemy
https://www.udemy.com/pianolessons/,Piano Lessons For Beginners: Learn Piano Quickly And Easily,Course,Udemy,,35.0,186.0,Beginner Level,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/the-easy-beginner-drum-course/,The Easy Beginner Drum Course,Course,Udemy,,4.0,21.0,Beginner Level,,,0.0,0.0,0.5 hours,,Udemy
https://www.udemy.com/instant-harmonica-play-somewhere-over-the-rainbow-now/,Instant Harmonica - play Somewhere Over the Rainbow now!,Course,Udemy,,2.0,431.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/instant-harmonica-play-the-kesh-part-2-easy-and-fun/,Instant Harmonica - play The Kesh (part 2) - easy and fun!,Course,Udemy,,5.0,53.0,Beginner Level,,,0.0,0.0,0.5833333333333334 hours,,Udemy
https://www.udemy.com/8020guitar/,The 80/20 Guitar: Write Music and Play Guitar in 30 Days,Course,Udemy,,28.0,2610.0,All Levels,,,0.0,0.0,3.5 hours,,Udemy
https://www.udemy.com/ukulele-2-level-1-key-of-c-and-strums/,Ukulele 2 : Level 1 KEY OF C AND STRUMS,Course,Udemy,,2.0,26.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/guitar-for-music-educators/,Guitar for Music Educators: Learning How to Teach Guitar,Course,Udemy,,3.0,32.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/piano-tutorial-ludovico-einaudi-una-mattina/,Piano Tutorial : Ludovico Einaudi - Una Mattina,Course,Udemy,,23.0,1631.0,All Levels,,,0.0,0.0,0.7333333333333333 hours,,Udemy
https://www.udemy.com/holistic-guitar-solo-essentials/,Guitar Solo - Theory and Improvisation Lessons,Course,Udemy,,4.0,12.0,Intermediate Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/bluegrass-guitar-essentials-webisodes-3-4/,Bluegrass Guitar Essentials: Webisodes 3 & 4,Course,Udemy,,2.0,12.0,Intermediate Level,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/instant-harmonica-play-christmas-and-birthday-songs-now/,Instant Harmonica - play Christmas + Birthday songs now!,Course,Udemy,,0.0,236.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/blues-master-advanced-techniques-piano-course/,Blues Master - Advanced Techniques Piano Course,Course,Udemy,,2.0,7.0,All Levels,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/bluegrass-guitar-essentials-webisodes-5-6/,Bluegrass Guitar Essentials: Webisodes 5 & 6,Course,Udemy,,2.0,11.0,Intermediate Level,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/the-music-coach-online-trombone-lesson-program/,Trombone Lessons For Beginners,Course,Udemy,,2.0,11.0,Beginner Level,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/rhythm-to-rock-drum-lesson-6/,Rhythm to Rock Drum Lesson 6,Course,Udemy,,1.0,12.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/flute-pro-series/,Flute Pro Series - You're about to love practicing the flute,Course,Udemy,,1.0,135.0,All Levels,,,0.0,0.0,6.5 hours,,Udemy
https://www.udemy.com/guitar101/,How To Play Guitar - Everything You Need To Know To Start,Course,Udemy,,1.0,5.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/trombone-pro-series/,Trombone Pro Series - Fall in love with the Trombone,Course,Udemy,,6.0,57.0,All Levels,,,0.0,0.0,7.0 hours,,Udemy
https://www.udemy.com/learn-how-to-play-25-hip-hop-classic-songs-ch2/,Learn How To Play 25 Classic Hip Hop Songs Ch.2,Course,Udemy,,1.0,7.0,All Levels,,,0.0,0.0,3.5 hours,,Udemy
https://www.udemy.com/benhewlettharmonicatuitionint4/,Learn to play tunes by ear on harmonica - no written music,Course,Udemy,,3.0,73.0,Intermediate Level,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/fingerpicking-for-guitar/,Fingerpicking for Guitar,Course,Udemy,,4.0,35.0,All Levels,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/holistic-guitar-ear-essentials/,"Music Theory, Guitar and Ear Training",Course,Udemy,,3.0,30.0,Beginner Level,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/piano-unbound/,"Piano Unbound. Piano learning method, a course for beginners",Course,Udemy,,1.0,32.0,All Levels,,,0.0,0.0,2.5 hours,,Udemy
https://www.udemy.com/advanced-trombone/,Advanced Trombone Studies - Learn to Master the Trombone!,Course,Udemy,,2.0,39.0,All Levels,,,0.0,0.0,8.0 hours,,Udemy
https://www.udemy.com/intermediate-euphonium-solos/,"Euphonium Solos: Learn to Perform Three Fun, Unique Pieces!",Course,Udemy,,2.0,90.0,All Levels,,,0.0,0.0,2.5 hours,,Udemy
https://www.udemy.com/piano-with-willie-tritones-phat-chords/,Piano With Willie: Tritones & Phat Chords,Course,Udemy,,3.0,37.0,Intermediate Level,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/piano-for-kids-developing-your-childs-creative-abilities/,Piano for Kids: Developing Your Child's Creative Abilities,Course,Udemy,,2.0,42.0,Beginner Level,,,0.0,0.0,4.0 hours,,Udemy
https://www.udemy.com/piano-lessons-for-the-hip-hop-fan/,Piano Lessons For The Hip Hop Fan,Course,Udemy,,2.0,276.0,Intermediate Level,,,0.0,0.0,5.5 hours,,Udemy
https://www.udemy.com/french-horn-solos/,French Horn Solos: Learn how to Perform Three Fun Pieces!,Course,Udemy,,1.0,88.0,All Levels,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/bluegrass-guitar-essentials-webisodes-9-10/,Bluegrass Guitar Essentials: Webisodes 9 & 10,Course,Udemy,,0.0,10.0,Intermediate Level,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/the-music-coach-online-clarinet-lesson-program/,Clarinet Lessons For Beginners,Course,Udemy,,0.0,11.0,Beginner Level,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/benhewlettharmonicatuitionfunkynursery/,Play music on Harmonica using 8 notes - learn easy tunes!,Course,Udemy,,0.0,29.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/learn-piano-online-a-quiet-solace-piano-solo/,Learn Piano Online-A Quiet Solace Piano Solo,Course,Udemy,,0.0,7.0,Intermediate Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/bluegrass-guitar-essentials-webisodes-7-8/,Bluegrass Guitar Essentials: Webisodes 7 & 8,Course,Udemy,,0.0,9.0,Intermediate Level,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/the-art-of-the-blues-shuffle-a-guitarists-guide/,The Art of the Blues Shuffle - A Guitarist's Guide,Course,Udemy,,0.0,8.0,Intermediate Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/learn-piano-online-ambiance-piano-solo/,Learn Piano Online-Ambiance Piano Solo,Course,Udemy,,0.0,8.0,Intermediate Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/the-music-coach-online-piano-lesson-program/,Piano Lessons For Beginners,Course,Udemy,,0.0,8.0,Beginner Level,,,0.0,0.0,4.0 hours,,Udemy
https://www.udemy.com/thefretbuzzmodes/,The Theory & Practice of Modes on the Guitar,Course,Udemy,,0.0,17.0,Intermediate Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/learn-how-to-play-the-trumpet/,Learn How To Play The Trumpet,Course,Udemy,,0.0,2.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/violin-for-beginners/,Violin for Beginners,Course,Udemy,,0.0,4.0,Beginner Level,,,0.0,0.0,0.7333333333333333 hours,,Udemy
https://www.udemy.com/beginner-guitar-lessons/,Beginner Acoustic Guitar Lessons,Course,Udemy,,0.0,8.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/aprendiendo-piano-i-tocando-piezas-populares/,Aprendiendo Piano: Tocando piezas populares Vol.I,Course,Udemy,,3.0,122.0,Beginner Level,,,0.0,0.0,3.5 hours,,Udemy
https://www.udemy.com/diegogil-edd/,Curso de Bateria - Explorando Diferentes Divisões,Course,Udemy,,2.0,5.0,Intermediate Level,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/escalas-pentatonicas-para-guitarristas/,Escalas Pentatónicas para guitarristas,Course,Udemy,,3.0,11.0,All Levels,,,0.0,0.0,0.6 hours,,Udemy
https://www.udemy.com/brass-master-class-german/,Brass Master Class,Course,Udemy,,6.0,36.0,All Levels,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/ensenandopiano/,Enseñando música: mejora tus clases de instrumento ,Course,Udemy,,3.0,111.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/ukelele-expres-gratis/,Ukelele exprés: aprende a tocar en menos de un mes,Course,Udemy,,64.0,888.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/curso-de-guitarra-para-principiantes-p/,Curso de Guitarra para Principiantes,Course,Udemy,,5.0,53.0,Beginner Level,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/mundharmonika-spielen-mein-schonstes-hobby/,Mundharmonika spielen - mein schönstes Hobby,Course,Udemy,,7.0,65.0,Beginner Level,,,0.0,0.0,2.5 hours,,Udemy
https://www.udemy.com/aprende-el-acordeon-de-oido-y-con-tecnica-nivel-intermedio/,Aprende el acordeón de oído y con técnica –Nivel Intermedio–,Course,Udemy,,7.0,38.0,Intermediate Level,,,0.0,0.0,4.5 hours,,Udemy
https://www.udemy.com/presentation-du-banjo-tenor/,Présentation du Banjo Ténor,Course,Udemy,,4.0,18.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
